repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale,precision_Long_FinnedPilotWhale,recall_Long_FinnedPilotWhale,f1_Long_FinnedPilotWhale,support_Long_FinnedPilotWhale,precision_NorthernRightWhale,recall_NorthernRightWhale,f1_NorthernRightWhale,support_NorthernRightWhale,precision_SpinnerDolphin,recall_SpinnerDolphin,f1_SpinnerDolphin,support_SpinnerDolphin,precision_Short_Finned(Pacific)PilotWhale,recall_Short_Finned(Pacific)PilotWhale,f1_Short_Finned(Pacific)PilotWhale,support_Short_Finned(Pacific)PilotWhale,precision_Beluga_WhiteWhale,recall_Beluga_WhiteWhale,f1_Beluga_WhiteWhale,support_Beluga_WhiteWhale,precision_WeddellSeal,recall_WeddellSeal,f1_WeddellSeal,support_WeddellSeal,precision_Walrus,recall_Walrus,f1_Walrus,support_Walrus,precision_StripedDolphin,recall_StripedDolphin,f1_StripedDolphin,support_StripedDolphin
2,2,0.17407213800313642,0.19597909394479315,0.19621782963144582,0.7334242812500293,0.27318076409775477,3826.0,0.25225225225225223,0.10144927536231885,0.14470284237726097,276.0,0.1414141414141414,0.0997624703087886,0.116991643454039,421.0,0.7640845070422535,0.10585365853658536,0.18594687232219365,2050.0,0.1913978494623656,0.43842364532019706,0.26646706586826346,203.0,0.3815789473684211,0.44274809160305345,0.4098939929328622,131.0,0.005012531328320802,0.5,0.009925558312655087,4.0,0.018823529411764704,0.12213740458015267,0.0326197757390418,131.0,0.06349206349206349,0.12698412698412698,0.08465608465608465,63.0,0.12355212355212356,0.5765765765765766,0.20349761526232116,111.0,0.6911764705882353,0.705,0.698019801980198,200.0,0.002380952380952381,0.00423728813559322,0.003048780487804878,236.0
2,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
3,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
3,1,0.19665035754610463,0.17733182433764721,0.20153042788168923,0.7030806448019113,0.27850482706496654,5314.0,0.3811965811965812,0.18506224066390042,0.24916201117318434,1205.0,0.47706422018348627,0.2894248608534323,0.36027713625866054,539.0,0.1688125894134478,0.0781456953642384,0.10683567224988683,1510.0,0.10973936899862825,0.3827751196172249,0.17057569296375266,209.0,0.03017241379310345,0.05982905982905983,0.04011461318051576,117.0,0.94,0.10693970420932879,0.1920326864147089,879.0,0.009345794392523364,0.08333333333333333,0.01680672268907563,60.0,0.08870967741935484,0.46808510638297873,0.14915254237288136,47.0,0.11407407407407408,0.5,0.18576598311218334,154.0,0.0,0.0,0.0,241.0,0.35397039030955585,0.7450424929178471,0.47992700729927007,353.0
3,2,0.11474124411918453,0.14454973785063166,0.12750430828654405,0.7003398885637071,0.23693029554263434,3826.0,0.08571428571428572,0.021739130434782608,0.03468208092485549,276.0,0.27177700348432055,0.18527315914489312,0.22033898305084745,421.0,0.6333333333333333,0.046341463414634146,0.08636363636363636,2050.0,0.205607476635514,0.21674876847290642,0.21103117505995203,203.0,0.23333333333333334,0.16030534351145037,0.19004524886877827,131.0,0.007194244604316547,1.0,0.014285714285714285,4.0,0.018308631211857017,0.16030534351145037,0.03286384976525822,131.0,0.07317073170731707,0.19047619047619047,0.10572687224669604,63.0,0.05889423076923077,0.44144144144144143,0.10392364793213149,111.0,0.6449704142011834,0.545,0.5907859078590786,200.0,0.0,0.0,0.0,236.0
3,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
4,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
4,1,0.19665035754610463,0.17733182433764721,0.20153042788168923,0.7030806448019113,0.27850482706496654,5314.0,0.3811965811965812,0.18506224066390042,0.24916201117318434,1205.0,0.47706422018348627,0.2894248608534323,0.36027713625866054,539.0,0.1688125894134478,0.0781456953642384,0.10683567224988683,1510.0,0.10973936899862825,0.3827751196172249,0.17057569296375266,209.0,0.03017241379310345,0.05982905982905983,0.04011461318051576,117.0,0.94,0.10693970420932879,0.1920326864147089,879.0,0.009345794392523364,0.08333333333333333,0.01680672268907563,60.0,0.08870967741935484,0.46808510638297873,0.14915254237288136,47.0,0.11407407407407408,0.5,0.18576598311218334,154.0,0.0,0.0,0.0,241.0,0.35397039030955585,0.7450424929178471,0.47992700729927007,353.0
4,2,0.11474124411918453,0.14454973785063166,0.12750430828654405,0.7003398885637071,0.23693029554263434,3826.0,0.08571428571428572,0.021739130434782608,0.03468208092485549,276.0,0.27177700348432055,0.18527315914489312,0.22033898305084745,421.0,0.6333333333333333,0.046341463414634146,0.08636363636363636,2050.0,0.205607476635514,0.21674876847290642,0.21103117505995203,203.0,0.23333333333333334,0.16030534351145037,0.19004524886877827,131.0,0.007194244604316547,1.0,0.014285714285714285,4.0,0.018308631211857017,0.16030534351145037,0.03286384976525822,131.0,0.07317073170731707,0.19047619047619047,0.10572687224669604,63.0,0.05889423076923077,0.44144144144144143,0.10392364793213149,111.0,0.6449704142011834,0.545,0.5907859078590786,200.0,0.0,0.0,0.0,236.0
4,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
5,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
5,1,0.19665035754610463,0.17733182433764721,0.20153042788168923,0.7030806448019113,0.27850482706496654,5314.0,0.3811965811965812,0.18506224066390042,0.24916201117318434,1205.0,0.47706422018348627,0.2894248608534323,0.36027713625866054,539.0,0.1688125894134478,0.0781456953642384,0.10683567224988683,1510.0,0.10973936899862825,0.3827751196172249,0.17057569296375266,209.0,0.03017241379310345,0.05982905982905983,0.04011461318051576,117.0,0.94,0.10693970420932879,0.1920326864147089,879.0,0.009345794392523364,0.08333333333333333,0.01680672268907563,60.0,0.08870967741935484,0.46808510638297873,0.14915254237288136,47.0,0.11407407407407408,0.5,0.18576598311218334,154.0,0.0,0.0,0.0,241.0,0.35397039030955585,0.7450424929178471,0.47992700729927007,353.0
5,2,0.17407213800313642,0.19597909394479315,0.19621782963144582,0.7334242812500293,0.27318076409775477,3826.0,0.25225225225225223,0.10144927536231885,0.14470284237726097,276.0,0.1414141414141414,0.0997624703087886,0.116991643454039,421.0,0.7640845070422535,0.10585365853658536,0.18594687232219365,2050.0,0.1913978494623656,0.43842364532019706,0.26646706586826346,203.0,0.3815789473684211,0.44274809160305345,0.4098939929328622,131.0,0.005012531328320802,0.5,0.009925558312655087,4.0,0.018823529411764704,0.12213740458015267,0.0326197757390418,131.0,0.06349206349206349,0.12698412698412698,0.08465608465608465,63.0,0.12355212355212356,0.5765765765765766,0.20349761526232116,111.0,0.6911764705882353,0.705,0.698019801980198,200.0,0.002380952380952381,0.00423728813559322,0.003048780487804878,236.0
5,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
6,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
6,1,0.19665035754610463,0.17733182433764721,0.20153042788168923,0.7030806448019113,0.27850482706496654,5314.0,0.3811965811965812,0.18506224066390042,0.24916201117318434,1205.0,0.47706422018348627,0.2894248608534323,0.36027713625866054,539.0,0.1688125894134478,0.0781456953642384,0.10683567224988683,1510.0,0.10973936899862825,0.3827751196172249,0.17057569296375266,209.0,0.03017241379310345,0.05982905982905983,0.04011461318051576,117.0,0.94,0.10693970420932879,0.1920326864147089,879.0,0.009345794392523364,0.08333333333333333,0.01680672268907563,60.0,0.08870967741935484,0.46808510638297873,0.14915254237288136,47.0,0.11407407407407408,0.5,0.18576598311218334,154.0,0.0,0.0,0.0,241.0,0.35397039030955585,0.7450424929178471,0.47992700729927007,353.0
6,2,0.11474124411918453,0.14454973785063166,0.12750430828654405,0.7003398885637071,0.23693029554263434,3826.0,0.08571428571428572,0.021739130434782608,0.03468208092485549,276.0,0.27177700348432055,0.18527315914489312,0.22033898305084745,421.0,0.6333333333333333,0.046341463414634146,0.08636363636363636,2050.0,0.205607476635514,0.21674876847290642,0.21103117505995203,203.0,0.23333333333333334,0.16030534351145037,0.19004524886877827,131.0,0.007194244604316547,1.0,0.014285714285714285,4.0,0.018308631211857017,0.16030534351145037,0.03286384976525822,131.0,0.07317073170731707,0.19047619047619047,0.10572687224669604,63.0,0.05889423076923077,0.44144144144144143,0.10392364793213149,111.0,0.6449704142011834,0.545,0.5907859078590786,200.0,0.0,0.0,0.0,236.0
6,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
7,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
7,1,0.19665035754610463,0.17733182433764721,0.20153042788168923,0.7030806448019113,0.27850482706496654,5314.0,0.3811965811965812,0.18506224066390042,0.24916201117318434,1205.0,0.47706422018348627,0.2894248608534323,0.36027713625866054,539.0,0.1688125894134478,0.0781456953642384,0.10683567224988683,1510.0,0.10973936899862825,0.3827751196172249,0.17057569296375266,209.0,0.03017241379310345,0.05982905982905983,0.04011461318051576,117.0,0.94,0.10693970420932879,0.1920326864147089,879.0,0.009345794392523364,0.08333333333333333,0.01680672268907563,60.0,0.08870967741935484,0.46808510638297873,0.14915254237288136,47.0,0.11407407407407408,0.5,0.18576598311218334,154.0,0.0,0.0,0.0,241.0,0.35397039030955585,0.7450424929178471,0.47992700729927007,353.0
7,2,0.17407213800313642,0.19597909394479315,0.19621782963144582,0.7334242812500293,0.27318076409775477,3826.0,0.25225225225225223,0.10144927536231885,0.14470284237726097,276.0,0.1414141414141414,0.0997624703087886,0.116991643454039,421.0,0.7640845070422535,0.10585365853658536,0.18594687232219365,2050.0,0.1913978494623656,0.43842364532019706,0.26646706586826346,203.0,0.3815789473684211,0.44274809160305345,0.4098939929328622,131.0,0.005012531328320802,0.5,0.009925558312655087,4.0,0.018823529411764704,0.12213740458015267,0.0326197757390418,131.0,0.06349206349206349,0.12698412698412698,0.08465608465608465,63.0,0.12355212355212356,0.5765765765765766,0.20349761526232116,111.0,0.6911764705882353,0.705,0.698019801980198,200.0,0.002380952380952381,0.00423728813559322,0.003048780487804878,236.0
7,3,0.19935622317596566,0.1817331178927961,0.18369680430503457,0.6795547269259904,0.2487760716018472,4660.0,0.19161676646706588,0.15888778550148958,0.1737242128121607,1007.0,0.2911392405063291,0.053117782909930716,0.08984375,866.0,0.043689320388349516,0.011152416356877323,0.017769002961500493,807.0,0.50177304964539,0.33570581257413995,0.40227434257285005,843.0,0.27956989247311825,0.23318385650224216,0.254278728606357,223.0,0.030844155844155844,0.5428571428571428,0.05837173579109063,35.0,0.10204081632653061,0.3191489361702128,0.15463917525773196,47.0,0.12144212523719165,0.6597938144329897,0.20512820512820512,97.0,0.18899521531100477,0.21122994652406418,0.1994949494949495,374.0,0.2430025445292621,0.9138755980861244,0.38391959798994973,209.0,0.05069124423963134,0.07236842105263158,0.05962059620596206,152.0
8,0,0.21014595437154598,0.17754233481162374,0.2615853999895129,0.7044267632550866,0.2230413070057076,7057.0,0.033932135728542916,0.19540229885057472,0.05782312925170068,174.0,0.7914777878513146,0.20096685082872928,0.32054341839544703,4344.0,0.329700272479564,0.19516129032258064,0.24518743667679838,620.0,0.05308352849336456,0.14255765199161424,0.07736063708759955,477.0,0.18021201413427562,0.4322033898305085,0.2543640897755611,118.0,0.0,0.0,0.0,10.0,0.0053475935828877,0.0035149384885764497,0.0042417815482502655,569.0,0.027287319422150885,0.3333333333333333,0.050445103857566766,51.0,0.2504012841091493,0.3979591836734694,0.30738916256157633,392.0,0.1826086956521739,0.5431034482758621,0.27331887201735355,116.0,0.27605633802816903,0.5268817204301075,0.36229205175600737,186.0
