repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale
3,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
3,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
3,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
3,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
3,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
4,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
4,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
4,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
4,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
4,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
5,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
5,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
5,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
5,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
5,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
6,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
6,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
6,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
6,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
6,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
7,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
7,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
7,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
7,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
7,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
8,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
8,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
8,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
8,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
8,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
9,0,0.34433656957928804,0.21445940059641844,0.46013571360109023,0.620665325900093,0.3633891085908454,1545.0,0.0029069767441860465,0.16666666666666666,0.005714285714285714,6.0,0.08776978417266187,0.5304347826086957,0.1506172839506173,115.0,0.9288537549407114,0.3300561797752809,0.48704663212435234,1424.0
9,1,0.2623688155922039,0.30030100688594125,0.19327077800728212,0.601127175990008,0.4602880841609232,667.0,0.3515625,0.625,0.45,72.0,0.21166306695464362,0.7903225806451613,0.3339011925042589,124.0,0.42105263157894735,0.06794055201698514,0.1170018281535649,471.0
9,2,0.4585714285714286,0.41316992966561106,0.49404746393953464,0.760627008427193,0.4874519636168066,700.0,0.13793103448275862,0.9655172413793104,0.2413793103448276,29.0,0.8082191780821918,0.37659574468085105,0.5137880986937591,470.0,0.4172661870503597,0.5771144278606966,0.48434237995824636,201.0
9,3,0.4186046511627907,0.34578643578643575,0.32129930534581697,0.5459183167915753,0.42012553739102393,645.0,0.0,0.0,0.0,289.0,0.2655367231638418,0.3821138211382114,0.31333333333333335,123.0,0.5822454308093995,0.9570815450643777,0.724025974025974,233.0
9,4,0.3258003766478343,0.3327968772748557,0.27429422956005006,0.6327773150603927,0.5023516132632889,531.0,0.208955223880597,0.2896551724137931,0.24277456647398843,145.0,0.4533333333333333,0.8947368421052632,0.6017699115044248,114.0,0.2761904761904762,0.10661764705882353,0.15384615384615385,272.0
